domain,condition,scene,iteration,seed,threshold,random_query_prob,gamma,n_simulations
tomato,ours,3,31,1196868928,0.8,0.4,0.2,100
tomato,random,3,32,1544750338,0.8,0.4,0.2,100
tomato,ours-when-only,3,32,1544750338,0.8,0.4,0.2,100
tomato,ours-what-only,3,32,1544750338,0.8,0.4,0.2,100
tomato,ours,3,32,1544750338,0.8,0.4,0.2,100
tomato,random,3,33,1002337662,0.8,0.4,0.2,100
tomato,ours-when-only,3,33,1002337662,0.8,0.4,0.2,100
tomato,ours-what-only,3,33,1002337662,0.8,0.4,0.2,100
tomato,ours,3,33,1002337662,0.8,0.4,0.2,100
tomato,random,3,34,4198146161,0.8,0.4,0.2,100
tomato,ours-when-only,3,34,4198146161,0.8,0.4,0.2,100
tomato,ours-what-only,3,34,4198146161,0.8,0.4,0.2,100
tomato,ours,3,34,4198146161,0.8,0.4,0.2,100
tomato,random,3,35,1680203768,0.8,0.4,0.2,100
tomato,ours-when-only,3,35,1680203768,0.8,0.4,0.2,100
tomato,ours-what-only,3,35,1680203768,0.8,0.4,0.2,100
tomato,ours,3,35,1680203768,0.8,0.4,0.2,100
tomato,random,3,36,150974720,0.8,0.4,0.2,100
tomato,ours-when-only,3,36,150974720,0.8,0.4,0.2,100
tomato,ours-what-only,3,36,150974720,0.8,0.4,0.2,100
tomato,ours,3,36,150974720,0.8,0.4,0.2,100
tomato,random,3,37,1928995892,0.8,0.4,0.2,100
tomato,ours-when-only,3,37,1928995892,0.8,0.4,0.2,100
tomato,ours-what-only,3,37,1928995892,0.8,0.4,0.2,100
tomato,ours,3,37,1928995892,0.8,0.4,0.2,100
tomato,random,3,38,2448796140,0.8,0.4,0.2,100
tomato,ours-when-only,3,38,2448796140,0.8,0.4,0.2,100
tomato,ours-what-only,3,38,2448796140,0.8,0.4,0.2,100
tomato,ours,3,38,2448796140,0.8,0.4,0.2,100
tomato,random,3,39,1569535276,0.8,0.4,0.2,100
tomato,ours-when-only,3,39,1569535276,0.8,0.4,0.2,100
tomato,ours-what-only,3,39,1569535276,0.8,0.4,0.2,100
tomato,ours,3,39,1569535276,0.8,0.4,0.2,100
tomato,random,3,40,309493543,0.8,0.4,0.2,100
tomato,ours-when-only,3,40,309493543,0.8,0.4,0.2,100
tomato,ours-what-only,3,40,309493543,0.8,0.4,0.2,100
tomato,ours,3,40,309493543,0.8,0.4,0.2,100
tomato,random,4,1,2060109387,0.8,0.4,0.2,100
tomato,ours-when-only,4,1,2060109387,0.8,0.4,0.2,100
tomato,ours-what-only,4,1,2060109387,0.8,0.4,0.2,100
tomato,ours,4,1,2060109387,0.8,0.4,0.2,100
tomato,random,4,2,1679692269,0.8,0.4,0.2,100
tomato,ours-when-only,4,2,1679692269,0.8,0.4,0.2,100
tomato,ours-what-only,4,2,1679692269,0.8,0.4,0.2,100
tomato,ours,4,2,1679692269,0.8,0.4,0.2,100
tomato,random,4,3,1261364247,0.8,0.4,0.2,100
tomato,ours-when-only,4,3,1261364247,0.8,0.4,0.2,100
tomato,ours-what-only,4,3,1261364247,0.8,0.4,0.2,100
tomato,ours,4,3,1261364247,0.8,0.4,0.2,100
tomato,random,4,4,284865253,0.8,0.4,0.2,100
tomato,ours-when-only,4,4,284865253,0.8,0.4,0.2,100
tomato,ours-what-only,4,4,284865253,0.8,0.4,0.2,100
tomato,ours,4,4,284865253,0.8,0.4,0.2,100
tomato,random,4,5,2973668515,0.8,0.4,0.2,100
tomato,ours-when-only,4,5,2973668515,0.8,0.4,0.2,100
tomato,ours-what-only,4,5,2973668515,0.8,0.4,0.2,100
tomato,ours,4,5,2973668515,0.8,0.4,0.2,100
tomato,random,4,6,3582784855,0.8,0.4,0.2,100
tomato,ours-when-only,4,6,3582784855,0.8,0.4,0.2,100
tomato,ours-what-only,4,6,3582784855,0.8,0.4,0.2,100
tomato,ours,4,6,3582784855,0.8,0.4,0.2,100
tomato,random,4,7,3635852060,0.8,0.4,0.2,100
tomato,ours-when-only,4,7,3635852060,0.8,0.4,0.2,100
tomato,ours-what-only,4,7,3635852060,0.8,0.4,0.2,100
tomato,ours,4,7,3635852060,0.8,0.4,0.2,100
tomato,random,4,8,2852963397,0.8,0.4,0.2,100
tomato,ours-when-only,4,8,2852963397,0.8,0.4,0.2,100
tomato,ours-what-only,4,8,2852963397,0.8,0.4,0.2,100
tomato,ours,4,8,2852963397,0.8,0.4,0.2,100
tomato,random,4,9,2753575899,0.8,0.4,0.2,100
tomato,ours-when-only,4,9,2753575899,0.8,0.4,0.2,100
tomato,ours-what-only,4,9,2753575899,0.8,0.4,0.2,100
tomato,ours,4,9,2753575899,0.8,0.4,0.2,100
tomato,random,4,10,3154703481,0.8,0.4,0.2,100
tomato,ours-when-only,4,10,3154703481,0.8,0.4,0.2,100
tomato,ours-what-only,4,10,3154703481,0.8,0.4,0.2,100
tomato,ours,4,10,3154703481,0.8,0.4,0.2,100
tomato,random,4,11,2408486938,0.8,0.4,0.2,100
tomato,ours-when-only,4,11,2408486938,0.8,0.4,0.2,100
tomato,ours-what-only,4,11,2408486938,0.8,0.4,0.2,100
tomato,ours,4,11,2408486938,0.8,0.4,0.2,100
tomato,random,4,12,3278892198,0.8,0.4,0.2,100
tomato,ours-when-only,4,12,3278892198,0.8,0.4,0.2,100
tomato,ours-what-only,4,12,3278892198,0.8,0.4,0.2,100
tomato,ours,4,12,3278892198,0.8,0.4,0.2,100
tomato,random,4,13,1640687420,0.8,0.4,0.2,100
tomato,ours-when-only,4,13,1640687420,0.8,0.4,0.2,100
tomato,ours-what-only,4,13,1640687420,0.8,0.4,0.2,100
tomato,ours,4,13,1640687420,0.8,0.4,0.2,100
tomato,random,4,14,3796190249,0.8,0.4,0.2,100
tomato,ours-when-only,4,14,3796190249,0.8,0.4,0.2,100
tomato,ours-what-only,4,14,3796190249,0.8,0.4,0.2,100
tomato,ours,4,14,3796190249,0.8,0.4,0.2,100
tomato,random,4,15,3126227069,0.8,0.4,0.2,100
tomato,ours-when-only,4,15,3126227069,0.8,0.4,0.2,100
tomato,ours-what-only,4,15,3126227069,0.8,0.4,0.2,100
tomato,ours,4,15,3126227069,0.8,0.4,0.2,100
tomato,random,4,16,3109928883,0.8,0.4,0.2,100
tomato,ours-when-only,4,16,3109928883,0.8,0.4,0.2,100
tomato,ours-what-only,4,16,3109928883,0.8,0.4,0.2,100
tomato,ours,4,16,3109928883,0.8,0.4,0.2,100
tomato,random,4,17,508585614,0.8,0.4,0.2,100
tomato,ours-when-only,4,17,508585614,0.8,0.4,0.2,100
tomato,ours-what-only,4,17,508585614,0.8,0.4,0.2,100
tomato,ours,4,17,508585614,0.8,0.4,0.2,100
tomato,random,4,18,4151323569,0.8,0.4,0.2,100
tomato,ours-when-only,4,18,4151323569,0.8,0.4,0.2,100
tomato,ours-what-only,4,18,4151323569,0.8,0.4,0.2,100
tomato,ours,4,18,4151323569,0.8,0.4,0.2,100
tomato,random,4,19,1329441499,0.8,0.4,0.2,100
tomato,ours-when-only,4,19,1329441499,0.8,0.4,0.2,100
tomato,ours-what-only,4,19,1329441499,0.8,0.4,0.2,100
tomato,ours,4,19,1329441499,0.8,0.4,0.2,100
tomato,random,4,20,837679236,0.8,0.4,0.2,100
tomato,ours-when-only,4,20,837679236,0.8,0.4,0.2,100
tomato,ours-what-only,4,20,837679236,0.8,0.4,0.2,100
tomato,ours,4,20,837679236,0.8,0.4,0.2,100
tomato,random,4,21,655188673,0.8,0.4,0.2,100
tomato,ours-when-only,4,21,655188673,0.8,0.4,0.2,100
tomato,ours-what-only,4,21,655188673,0.8,0.4,0.2,100
tomato,ours,4,21,655188673,0.8,0.4,0.2,100
tomato,random,4,22,4087658130,0.8,0.4,0.2,100
tomato,ours-when-only,4,22,4087658130,0.8,0.4,0.2,100
tomato,ours-what-only,4,22,4087658130,0.8,0.4,0.2,100
tomato,ours,4,22,4087658130,0.8,0.4,0.2,100
tomato,random,4,23,3369204932,0.8,0.4,0.2,100
tomato,ours-when-only,4,23,3369204932,0.8,0.4,0.2,100
tomato,ours-what-only,4,23,3369204932,0.8,0.4,0.2,100
tomato,ours,4,23,3369204932,0.8,0.4,0.2,100
tomato,random,4,24,1800227048,0.8,0.4,0.2,100
tomato,ours-when-only,4,24,1800227048,0.8,0.4,0.2,100
tomato,ours-what-only,4,24,1800227048,0.8,0.4,0.2,100
tomato,ours,4,24,1800227048,0.8,0.4,0.2,100
tomato,random,4,25,3721241113,0.8,0.4,0.2,100
tomato,ours-when-only,4,25,3721241113,0.8,0.4,0.2,100
tomato,ours-what-only,4,25,3721241113,0.8,0.4,0.2,100
tomato,ours,4,25,3721241113,0.8,0.4,0.2,100
tomato,random,4,26,2221864507,0.8,0.4,0.2,100
tomato,ours-when-only,4,26,2221864507,0.8,0.4,0.2,100
tomato,ours-what-only,4,26,2221864507,0.8,0.4,0.2,100
tomato,ours,4,26,2221864507,0.8,0.4,0.2,100
tomato,random,4,27,1951876393,0.8,0.4,0.2,100
tomato,ours-when-only,4,27,1951876393,0.8,0.4,0.2,100
tomato,ours-what-only,4,27,1951876393,0.8,0.4,0.2,100
tomato,ours,4,27,1951876393,0.8,0.4,0.2,100
tomato,random,4,28,4268312049,0.8,0.4,0.2,100
tomato,ours-when-only,4,28,4268312049,0.8,0.4,0.2,100
tomato,ours-what-only,4,28,4268312049,0.8,0.4,0.2,100
tomato,ours,4,28,4268312049,0.8,0.4,0.2,100
tomato,random,4,29,1712328401,0.8,0.4,0.2,100
tomato,ours-when-only,4,29,1712328401,0.8,0.4,0.2,100
tomato,ours-what-only,4,29,1712328401,0.8,0.4,0.2,100
tomato,ours,4,29,1712328401,0.8,0.4,0.2,100
tomato,random,4,30,1608689005,0.8,0.4,0.2,100
tomato,ours-when-only,4,30,1608689005,0.8,0.4,0.2,100
tomato,ours-what-only,4,30,1608689005,0.8,0.4,0.2,100
tomato,ours,4,30,1608689005,0.8,0.4,0.2,100
tomato,random,4,31,3091101112,0.8,0.4,0.2,100
tomato,ours-when-only,4,31,3091101112,0.8,0.4,0.2,100
tomato,ours-what-only,4,31,3091101112,0.8,0.4,0.2,100
tomato,ours,4,31,3091101112,0.8,0.4,0.2,100
tomato,random,4,32,1064665380,0.8,0.4,0.2,100
tomato,ours-when-only,4,32,1064665380,0.8,0.4,0.2,100
tomato,ours-what-only,4,32,1064665380,0.8,0.4,0.2,100
tomato,ours,4,32,1064665380,0.8,0.4,0.2,100
tomato,random,4,33,320469506,0.8,0.4,0.2,100
tomato,ours-when-only,4,33,320469506,0.8,0.4,0.2,100
tomato,ours-what-only,4,33,320469506,0.8,0.4,0.2,100
tomato,ours,4,33,320469506,0.8,0.4,0.2,100
tomato,random,4,34,1938463215,0.8,0.4,0.2,100
tomato,ours-when-only,4,34,1938463215,0.8,0.4,0.2,100
tomato,ours-what-only,4,34,1938463215,0.8,0.4,0.2,100
tomato,ours,4,34,1938463215,0.8,0.4,0.2,100
tomato,random,4,35,4157583435,0.8,0.4,0.2,100
tomato,ours-when-only,4,35,4157583435,0.8,0.4,0.2,100
tomato,ours-what-only,4,35,4157583435,0.8,0.4,0.2,100
tomato,ours,4,35,4157583435,0.8,0.4,0.2,100
tomato,random,4,36,1072219552,0.8,0.4,0.2,100
tomato,ours-when-only,4,36,1072219552,0.8,0.4,0.2,100
tomato,ours-what-only,4,36,1072219552,0.8,0.4,0.2,100
tomato,ours,4,36,1072219552,0.8,0.4,0.2,100
tomato,random,4,37,2879947324,0.8,0.4,0.2,100
tomato,ours-when-only,4,37,2879947324,0.8,0.4,0.2,100
tomato,ours-what-only,4,37,2879947324,0.8,0.4,0.2,100
tomato,ours,4,37,2879947324,0.8,0.4,0.2,100
tomato,random,4,38,2681975340,0.8,0.4,0.2,100
tomato,ours-when-only,4,38,2681975340,0.8,0.4,0.2,100
tomato,ours-what-only,4,38,2681975340,0.8,0.4,0.2,100
tomato,ours,4,38,2681975340,0.8,0.4,0.2,100
tomato,random,4,39,2572496596,0.8,0.4,0.2,100
tomato,ours-when-only,4,39,2572496596,0.8,0.4,0.2,100
tomato,ours-what-only,4,39,2572496596,0.8,0.4,0.2,100
tomato,ours,4,39,2572496596,0.8,0.4,0.2,100
tomato,random,4,40,1377466039,0.8,0.4,0.2,100
tomato,ours-when-only,4,40,1377466039,0.8,0.4,0.2,100
tomato,ours-what-only,4,40,1377466039,0.8,0.4,0.2,100
tomato,ours,4,40,1377466039,0.8,0.4,0.2,100
tomato,random,5,1,158632995,0.8,0.4,0.2,100
tomato,ours-when-only,5,1,158632995,0.8,0.4,0.2,100
tomato,ours-what-only,5,1,158632995,0.8,0.4,0.2,100
tomato,ours,5,1,158632995,0.8,0.4,0.2,100
tomato,random,5,2,1286607329,0.8,0.4,0.2,100
tomato,ours-when-only,5,2,1286607329,0.8,0.4,0.2,100
tomato,ours-what-only,5,2,1286607329,0.8,0.4,0.2,100
tomato,ours,5,2,1286607329,0.8,0.4,0.2,100
tomato,random,5,3,1942407653,0.8,0.4,0.2,100
tomato,ours-when-only,5,3,1942407653,0.8,0.4,0.2,100
tomato,ours-what-only,5,3,1942407653,0.8,0.4,0.2,100
tomato,ours,5,3,1942407653,0.8,0.4,0.2,100
tomato,random,5,4,651014394,0.8,0.4,0.2,100
tomato,ours-when-only,5,4,651014394,0.8,0.4,0.2,100
tomato,ours-what-only,5,4,651014394,0.8,0.4,0.2,100
tomato,ours,5,4,651014394,0.8,0.4,0.2,100
tomato,random,5,5,1515875879,0.8,0.4,0.2,100
tomato,ours-when-only,5,5,1515875879,0.8,0.4,0.2,100
tomato,ours-what-only,5,5,1515875879,0.8,0.4,0.2,100
tomato,ours,5,5,1515875879,0.8,0.4,0.2,100
tomato,random,5,6,1582002385,0.8,0.4,0.2,100
tomato,ours-when-only,5,6,1582002385,0.8,0.4,0.2,100
tomato,ours-what-only,5,6,1582002385,0.8,0.4,0.2,100
tomato,ours,5,6,1582002385,0.8,0.4,0.2,100
tomato,random,5,7,4043055438,0.8,0.4,0.2,100
tomato,ours-when-only,5,7,4043055438,0.8,0.4,0.2,100
tomato,ours-what-only,5,7,4043055438,0.8,0.4,0.2,100
tomato,ours,5,7,4043055438,0.8,0.4,0.2,100
tomato,random,5,8,2016582733,0.8,0.4,0.2,100
tomato,ours-when-only,5,8,2016582733,0.8,0.4,0.2,100
tomato,ours-what-only,5,8,2016582733,0.8,0.4,0.2,100
tomato,ours,5,8,2016582733,0.8,0.4,0.2,100
tomato,random,5,9,762735143,0.8,0.4,0.2,100
tomato,ours-when-only,5,9,762735143,0.8,0.4,0.2,100
tomato,ours-what-only,5,9,762735143,0.8,0.4,0.2,100
tomato,ours,5,9,762735143,0.8,0.4,0.2,100
tomato,random,5,10,3828457915,0.8,0.4,0.2,100
tomato,ours-when-only,5,10,3828457915,0.8,0.4,0.2,100
tomato,ours-what-only,5,10,3828457915,0.8,0.4,0.2,100
tomato,ours,5,10,3828457915,0.8,0.4,0.2,100
tomato,random,5,11,916026888,0.8,0.4,0.2,100
tomato,ours-when-only,5,11,916026888,0.8,0.4,0.2,100
tomato,ours-what-only,5,11,916026888,0.8,0.4,0.2,100
tomato,ours,5,11,916026888,0.8,0.4,0.2,100
tomato,random,5,12,1237564885,0.8,0.4,0.2,100
tomato,ours-when-only,5,12,1237564885,0.8,0.4,0.2,100
tomato,ours-what-only,5,12,1237564885,0.8,0.4,0.2,100
tomato,ours,5,12,1237564885,0.8,0.4,0.2,100
tomato,random,5,13,1858585129,0.8,0.4,0.2,100
tomato,ours-when-only,5,13,1858585129,0.8,0.4,0.2,100
tomato,ours-what-only,5,13,1858585129,0.8,0.4,0.2,100
tomato,ours,5,13,1858585129,0.8,0.4,0.2,100
tomato,random,5,14,3332990051,0.8,0.4,0.2,100
tomato,ours-when-only,5,14,3332990051,0.8,0.4,0.2,100
tomato,ours-what-only,5,14,3332990051,0.8,0.4,0.2,100
tomato,ours,5,14,3332990051,0.8,0.4,0.2,100
tomato,random,5,15,3143175010,0.8,0.4,0.2,100
tomato,ours-when-only,5,15,3143175010,0.8,0.4,0.2,100
tomato,ours-what-only,5,15,3143175010,0.8,0.4,0.2,100
tomato,ours,5,15,3143175010,0.8,0.4,0.2,100
tomato,random,5,16,835105112,0.8,0.4,0.2,100
tomato,ours-when-only,5,16,835105112,0.8,0.4,0.2,100
tomato,ours-what-only,5,16,835105112,0.8,0.4,0.2,100
tomato,ours,5,16,835105112,0.8,0.4,0.2,100
tomato,random,5,17,958391921,0.8,0.4,0.2,100
tomato,ours-when-only,5,17,958391921,0.8,0.4,0.2,100
tomato,ours-what-only,5,17,958391921,0.8,0.4,0.2,100
tomato,ours,5,17,958391921,0.8,0.4,0.2,100
tomato,random,5,18,3345339169,0.8,0.4,0.2,100
tomato,ours-when-only,5,18,3345339169,0.8,0.4,0.2,100
tomato,ours-what-only,5,18,3345339169,0.8,0.4,0.2,100
tomato,ours,5,18,3345339169,0.8,0.4,0.2,100
tomato,random,5,19,3918246753,0.8,0.4,0.2,100
tomato,ours-when-only,5,19,3918246753,0.8,0.4,0.2,100
tomato,ours-what-only,5,19,3918246753,0.8,0.4,0.2,100
tomato,ours,5,19,3918246753,0.8,0.4,0.2,100
tomato,random,5,20,1092621324,0.8,0.4,0.2,100
tomato,ours-when-only,5,20,1092621324,0.8,0.4,0.2,100
tomato,ours-what-only,5,20,1092621324,0.8,0.4,0.2,100
tomato,ours,5,20,1092621324,0.8,0.4,0.2,100
tomato,random,5,21,3051762641,0.8,0.4,0.2,100
tomato,ours-when-only,5,21,3051762641,0.8,0.4,0.2,100
tomato,ours-what-only,5,21,3051762641,0.8,0.4,0.2,100
tomato,ours,5,21,3051762641,0.8,0.4,0.2,100
tomato,random,5,22,999109550,0.8,0.4,0.2,100
tomato,ours-when-only,5,22,999109550,0.8,0.4,0.2,100
tomato,ours-what-only,5,22,999109550,0.8,0.4,0.2,100
tomato,ours,5,22,999109550,0.8,0.4,0.2,100
tomato,random,5,23,2666324108,0.8,0.4,0.2,100
tomato,ours-when-only,5,23,2666324108,0.8,0.4,0.2,100
tomato,ours-what-only,5,23,2666324108,0.8,0.4,0.2,100
tomato,ours,5,23,2666324108,0.8,0.4,0.2,100
tomato,random,5,24,2555223862,0.8,0.4,0.2,100
tomato,ours-when-only,5,24,2555223862,0.8,0.4,0.2,100
tomato,ours-what-only,5,24,2555223862,0.8,0.4,0.2,100
tomato,ours,5,24,2555223862,0.8,0.4,0.2,100
tomato,random,5,25,2758408146,0.8,0.4,0.2,100
tomato,ours-when-only,5,25,2758408146,0.8,0.4,0.2,100
tomato,ours-what-only,5,25,2758408146,0.8,0.4,0.2,100
tomato,ours,5,25,2758408146,0.8,0.4,0.2,100
tomato,random,5,26,2066581592,0.8,0.4,0.2,100
tomato,ours-when-only,5,26,2066581592,0.8,0.4,0.2,100
tomato,ours-what-only,5,26,2066581592,0.8,0.4,0.2,100
tomato,ours,5,26,2066581592,0.8,0.4,0.2,100
tomato,random,5,27,462432420,0.8,0.4,0.2,100
tomato,ours-when-only,5,27,462432420,0.8,0.4,0.2,100
tomato,ours-what-only,5,27,462432420,0.8,0.4,0.2,100
tomato,ours,5,27,462432420,0.8,0.4,0.2,100
tomato,random,5,28,926546794,0.8,0.4,0.2,100
tomato,ours-when-only,5,28,926546794,0.8,0.4,0.2,100
tomato,ours-what-only,5,28,926546794,0.8,0.4,0.2,100
tomato,ours,5,28,926546794,0.8,0.4,0.2,100
tomato,random,5,29,3748770798,0.8,0.4,0.2,100
tomato,ours-when-only,5,29,3748770798,0.8,0.4,0.2,100
tomato,ours-what-only,5,29,3748770798,0.8,0.4,0.2,100
tomato,ours,5,29,3748770798,0.8,0.4,0.2,100
tomato,random,5,30,3529758282,0.8,0.4,0.2,100
tomato,ours-when-only,5,30,3529758282,0.8,0.4,0.2,100
tomato,ours-what-only,5,30,3529758282,0.8,0.4,0.2,100
tomato,ours,5,30,3529758282,0.8,0.4,0.2,100
tomato,random,5,31,3778638932,0.8,0.4,0.2,100
tomato,ours-when-only,5,31,3778638932,0.8,0.4,0.2,100
tomato,ours-what-only,5,31,3778638932,0.8,0.4,0.2,100
tomato,ours,5,31,3778638932,0.8,0.4,0.2,100
tomato,random,5,32,3488062672,0.8,0.4,0.2,100
tomato,ours-when-only,5,32,3488062672,0.8,0.4,0.2,100
tomato,ours-what-only,5,32,3488062672,0.8,0.4,0.2,100
tomato,ours,5,32,3488062672,0.8,0.4,0.2,100
tomato,random,5,33,4280522133,0.8,0.4,0.2,100
tomato,ours-when-only,5,33,4280522133,0.8,0.4,0.2,100
tomato,ours-what-only,5,33,4280522133,0.8,0.4,0.2,100
tomato,ours,5,33,4280522133,0.8,0.4,0.2,100
tomato,random,5,34,1151189711,0.8,0.4,0.2,100
tomato,ours-when-only,5,34,1151189711,0.8,0.4,0.2,100
tomato,ours-what-only,5,34,1151189711,0.8,0.4,0.2,100
tomato,ours,5,34,1151189711,0.8,0.4,0.2,100
tomato,random,5,35,1585236825,0.8,0.4,0.2,100
tomato,ours-when-only,5,35,1585236825,0.8,0.4,0.2,100
tomato,ours-what-only,5,35,1585236825,0.8,0.4,0.2,100
tomato,ours,5,35,1585236825,0.8,0.4,0.2,100
tomato,random,5,36,1966383925,0.8,0.4,0.2,100
tomato,ours-when-only,5,36,1966383925,0.8,0.4,0.2,100
tomato,ours-what-only,5,36,1966383925,0.8,0.4,0.2,100
tomato,ours,5,36,1966383925,0.8,0.4,0.2,100
tomato,random,5,37,1258393178,0.8,0.4,0.2,100
tomato,ours-when-only,5,37,1258393178,0.8,0.4,0.2,100
tomato,ours-what-only,5,37,1258393178,0.8,0.4,0.2,100
tomato,ours,5,37,1258393178,0.8,0.4,0.2,100
tomato,random,5,38,2457463473,0.8,0.4,0.2,100
tomato,ours-when-only,5,38,2457463473,0.8,0.4,0.2,100
tomato,ours-what-only,5,38,2457463473,0.8,0.4,0.2,100
tomato,ours,5,38,2457463473,0.8,0.4,0.2,100
tomato,random,5,39,831725290,0.8,0.4,0.2,100
tomato,ours-when-only,5,39,831725290,0.8,0.4,0.2,100
tomato,ours-what-only,5,39,831725290,0.8,0.4,0.2,100
tomato,ours,5,39,831725290,0.8,0.4,0.2,100
tomato,random,5,40,660451748,0.8,0.4,0.2,100
tomato,ours-when-only,5,40,660451748,0.8,0.4,0.2,100
tomato,ours-what-only,5,40,660451748,0.8,0.4,0.2,100
tomato,ours,5,40,660451748,0.8,0.4,0.2,100
wastesorting,random,1,1,2104963647,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,1,2104963647,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,1,2104963647,0.8,0.4,0.2,100
wastesorting,ours,1,1,2104963647,0.8,0.4,0.2,100
wastesorting,random,1,2,2721448190,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,2,2721448190,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,2,2721448190,0.8,0.4,0.2,100
wastesorting,ours,1,2,2721448190,0.8,0.4,0.2,100
wastesorting,random,1,3,1256529404,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,3,1256529404,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,3,1256529404,0.8,0.4,0.2,100
wastesorting,ours,1,3,1256529404,0.8,0.4,0.2,100
wastesorting,random,1,4,1767223113,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,4,1767223113,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,4,1767223113,0.8,0.4,0.2,100
wastesorting,ours,1,4,1767223113,0.8,0.4,0.2,100
wastesorting,random,1,5,2374727305,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,5,2374727305,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,5,2374727305,0.8,0.4,0.2,100
wastesorting,ours,1,5,2374727305,0.8,0.4,0.2,100
wastesorting,random,1,6,3440234690,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,6,3440234690,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,6,3440234690,0.8,0.4,0.2,100
wastesorting,ours,1,6,3440234690,0.8,0.4,0.2,100
wastesorting,random,1,7,2254463547,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,7,2254463547,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,7,2254463547,0.8,0.4,0.2,100
wastesorting,ours,1,7,2254463547,0.8,0.4,0.2,100
wastesorting,random,1,8,523185590,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,8,523185590,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,8,523185590,0.8,0.4,0.2,100
wastesorting,ours,1,8,523185590,0.8,0.4,0.2,100
wastesorting,random,1,9,1942788985,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,9,1942788985,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,9,1942788985,0.8,0.4,0.2,100
wastesorting,ours,1,9,1942788985,0.8,0.4,0.2,100
wastesorting,random,1,10,4262001169,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,10,4262001169,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,10,4262001169,0.8,0.4,0.2,100
wastesorting,ours,1,10,4262001169,0.8,0.4,0.2,100
wastesorting,random,1,11,1329791218,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,11,1329791218,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,11,1329791218,0.8,0.4,0.2,100
wastesorting,ours,1,11,1329791218,0.8,0.4,0.2,100
wastesorting,random,1,12,3358148121,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,12,3358148121,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,12,3358148121,0.8,0.4,0.2,100
wastesorting,ours,1,12,3358148121,0.8,0.4,0.2,100
wastesorting,random,1,13,2746909558,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,13,2746909558,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,13,2746909558,0.8,0.4,0.2,100
wastesorting,ours,1,13,2746909558,0.8,0.4,0.2,100
wastesorting,random,1,14,325298933,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,14,325298933,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,14,325298933,0.8,0.4,0.2,100
wastesorting,ours,1,14,325298933,0.8,0.4,0.2,100
wastesorting,random,1,15,3748976134,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,15,3748976134,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,15,3748976134,0.8,0.4,0.2,100
wastesorting,ours,1,15,3748976134,0.8,0.4,0.2,100
wastesorting,random,1,16,558580489,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,16,558580489,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,16,558580489,0.8,0.4,0.2,100
wastesorting,ours,1,16,558580489,0.8,0.4,0.2,100
wastesorting,random,1,17,3024665236,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,17,3024665236,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,17,3024665236,0.8,0.4,0.2,100
wastesorting,ours,1,17,3024665236,0.8,0.4,0.2,100
wastesorting,random,1,18,3782666406,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,18,3782666406,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,18,3782666406,0.8,0.4,0.2,100
wastesorting,ours,1,18,3782666406,0.8,0.4,0.2,100
wastesorting,random,1,19,1268468228,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,19,1268468228,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,19,1268468228,0.8,0.4,0.2,100
wastesorting,ours,1,19,1268468228,0.8,0.4,0.2,100
wastesorting,random,1,20,1481577599,0.8,0.4,0.2,100
wastesorting,ours-when-only,1,20,1481577599,0.8,0.4,0.2,100
wastesorting,ours-what-only,1,20,1481577599,0.8,0.4,0.2,100
wastesorting,ours,1,20,1481577599,0.8,0.4,0.2,100
