domain,condition,scene,iteration,seed,threshold,random_query_prob
wastesorting,ours-what-only,5,34,1380997039,0.8,0.4
wastesorting,ours,5,34,1380997039,0.8,0.4
wastesorting,random,5,35,2300990510,0.8,0.4
wastesorting,ours-when-only,5,35,2300990510,0.8,0.4
wastesorting,ours-what-only,5,35,2300990510,0.8,0.4
wastesorting,ours,5,35,2300990510,0.8,0.4
wastesorting,random,5,36,2645731214,0.8,0.4
wastesorting,ours-when-only,5,36,2645731214,0.8,0.4
wastesorting,ours-what-only,5,36,2645731214,0.8,0.4
wastesorting,ours,5,36,2645731214,0.8,0.4
wastesorting,random,5,37,1980913558,0.8,0.4
wastesorting,ours-when-only,5,37,1980913558,0.8,0.4
wastesorting,ours-what-only,5,37,1980913558,0.8,0.4
wastesorting,ours,5,37,1980913558,0.8,0.4
wastesorting,random,5,38,4060354637,0.8,0.4
wastesorting,ours-when-only,5,38,4060354637,0.8,0.4
wastesorting,ours-what-only,5,38,4060354637,0.8,0.4
wastesorting,ours,5,38,4060354637,0.8,0.4
wastesorting,random,5,39,3979866682,0.8,0.4
wastesorting,ours-when-only,5,39,3979866682,0.8,0.4
wastesorting,ours-what-only,5,39,3979866682,0.8,0.4
wastesorting,ours,5,39,3979866682,0.8,0.4
wastesorting,random,5,40,2741241943,0.8,0.4
wastesorting,ours-when-only,5,40,2741241943,0.8,0.4
wastesorting,ours-what-only,5,40,2741241943,0.8,0.4
wastesorting,ours,5,40,2741241943,0.8,0.4
