domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,02,2765448363,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190014_819701.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190002_829046.txt,1,1,12.0,0.0,0.008299999999999974,0.0
wastesorting,02,305363500,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190951_023261.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190937_870720.txt,1,1,17.0,0.0,0.08750000000000013,0.0
wastesorting,02,3061832506,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190514_557433.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190506_293362.txt,1,0,10.0,6.0,0.6041,10.0
wastesorting,02,3178100919,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190709_323529.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190700_708965.txt,1,0,11.0,7.0,0.6446,15.0
wastesorting,02,3254888612,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190320_891985.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190308_480661.txt,1,1,10.0,-1.0,-0.13319999999999999,-10.0
wastesorting,02,3285149124,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_185843_755318.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_185835_204827.txt,1,0,10.0,5.0,0.4664999999999999,10.0
wastesorting,02,3448137652,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190419_666724.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190406_880951.txt,1,0,24.0,11.0,1.1676,10.0
wastesorting,02,3598924629,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_191007_889693.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190957_778416.txt,1,1,6.0,0.0,-0.01729999999999987,0.0
wastesorting,02,3762449512,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190122_308546.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190108_254626.txt,1,1,11.0,0.0,0.02629999999999999,0.0
wastesorting,02,3820831465,0.8,0.1,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-8/exp_wastesorting_20260912_190531_832091.txt,experiments_logs/analysis_recent/threshold_20260912/00_raw/wastesorting/scene_02_step50/thres_0-1/exp_wastesorting_20260912_190521_031241.txt,1,1,8.0,0.0,-0.01629999999999998,0.0
