domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
tomato,01,4065849833,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150615_280877.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150608_576428.txt,1,1,-6.0,0.0,-0.10860000000000003,0.0
tomato,01,532817344,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_151128_160298.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_151114_179240.txt,1,1,-7.0,7.0,2.2592,-5.0
tomato,01,597016452,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150808_699299.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150747_956526.txt,1,1,-6.0,0.0,-0.058000000000001606,0.0
tomato,01,796400590,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150419_628829.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150405_379440.txt,1,1,-2.0,0.0,-0.1142000000000003,0.0
tomato,01,821007751,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150637_784243.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150626_640387.txt,1,1,-3.0,0.0,-0.08559999999999945,0.0
tomato,01,866496583,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150306_543613.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150254_588476.txt,1,1,-2.0,0.0,0.010299999999999976,0.0
tomato,01,871806833,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_151047_478334.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_151037_228818.txt,1,1,-4.0,0.0,0.13159999999999972,0.0
tomato,01,965164034,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_150708_125146.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_01_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_150653_412057.txt,1,1,-8.0,-1.0,-0.9874999999999998,-10.0
tomato,02,1150817657,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152018_256632.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152000_364622.txt,1,1,-6.0,0.0,0.018200000000000216,0.0
tomato,02,1337352578,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152327_468787.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152313_335032.txt,1,1,-3.0,5.0,1.9324000000000003,-15.0
tomato,02,1408900490,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152608_268704.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152556_655786.txt,1,1,-6.0,0.0,0.08150000000000013,0.0
tomato,02,1422635806,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152437_113826.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152426_470468.txt,1,1,-1.0,0.0,0.11169999999999991,0.0
tomato,02,1477592928,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_153345_677501.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_153324_244342.txt,1,1,2.0,3.0,1.3426999999999998,-15.0
tomato,02,1903174235,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152416_055155.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152403_078098.txt,1,1,-5.0,0.0,-0.04750000000000032,0.0
tomato,02,1919828458,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_153315_352255.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_153303_731339.txt,1,1,-4.0,0.0,-0.05820000000000025,0.0
tomato,02,1969507524,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152628_710621.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152618_405491.txt,1,1,-2.0,0.0,0.18489999999999984,0.0
tomato,02,2138595888,ours,ours_when_only,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_thres_0-8_rand_0-4.backup_20260917_071915/exp_tomato_20260912_152952_004335.txt,experiments_logs/analysis_recent/when_what_original_20260912/00_raw/tomato/scene_02_step50/when_what_ours_when_only_thres_0-8_rand_0-4/exp_tomato_20260912_152938_509707.txt,1,1,-4.0,0.0,0.000600000000000378,0.0
