domain,scene,seed,reference,comparison,reference_source,comparison_source,reference_success,comparison_success,questions_delta,steps_delta,seconds_delta,reward_delta
wastesorting,02,2903446598,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_34_seed_2903446598/exp_wastesorting_20260921_014413_479356.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_34_seed_2903446598/exp_wastesorting_20260922_011252_610518.txt,1,1,5.0,-1.0,-26.6239,0.0
wastesorting,02,3041513348,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_28_seed_3041513348/exp_wastesorting_20260921_014404_821644.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_28_seed_3041513348/exp_wastesorting_20260922_011028_199429.txt,1,1,0.0,1.0,-29.1407,-5.0
wastesorting,02,3100998094,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_29_seed_3100998094/exp_wastesorting_20260921_014406_217033.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_29_seed_3100998094/exp_wastesorting_20260922_011035_654598.txt,1,0,7.0,7.0,-5.996,30.0
wastesorting,02,3132007216,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_14_seed_3132007216/exp_wastesorting_20260921_014345_232461.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_14_seed_3132007216/exp_wastesorting_20260922_010354_435798.txt,1,1,0.0,0.0,-32.2634,0.0
wastesorting,02,3361930932,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_36_seed_3361930932/exp_wastesorting_20260921_014416_285199.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_36_seed_3361930932/exp_wastesorting_20260922_011402_449113.txt,1,1,-2.0,-2.0,-32.2202,0.0
wastesorting,02,3666558197,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_25_seed_3666558197/exp_wastesorting_20260921_014400_591386.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_25_seed_3666558197/exp_wastesorting_20260922_010842_527677.txt,1,1,2.0,0.0,-38.5194,-15.0
wastesorting,02,3749131969,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_40_seed_3749131969/exp_wastesorting_20260921_014421_830493.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_40_seed_3749131969/exp_wastesorting_20260922_011556_604631.txt,1,0,2.0,0.0,-25.560299999999998,15.0
wastesorting,02,3750062435,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_24_seed_3750062435/exp_wastesorting_20260921_014359_191092.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_24_seed_3750062435/exp_wastesorting_20260922_010802_561802.txt,1,0,3.0,0.0,-25.625799999999998,15.0
wastesorting,02,3794247199,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_06_seed_3794247199/exp_wastesorting_20260921_014333_557759.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_06_seed_3794247199/exp_wastesorting_20260922_010001_935429.txt,1,0,3.0,0.0,-22.8639,0.0
wastesorting,02,3820178410,ours,cp_when,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/ours/run_11_seed_3820178410/exp_wastesorting_20260921_014341_037057.txt,experiments_logs/analysis_recent/when_what_policy_ablation_20260921/00_raw/wastesorting/scene_02/cp_when/run_11_seed_3820178410/exp_wastesorting_20260922_010213_692480.txt,1,1,2.0,2.0,-27.0768,20.0
