global_index,pair_id,domain,scene,iteration,threshold,seed
2580,235,wastesorting,1,35,0.5,3417147750
2581,235,wastesorting,1,35,0.6,3417147750
2582,235,wastesorting,1,35,0.7,3417147750
2583,235,wastesorting,1,35,0.8,3417147750
2584,235,wastesorting,1,35,0.9,3417147750
2585,235,wastesorting,1,35,1.0,3417147750
2586,236,wastesorting,1,36,0.0,2204676639
2587,236,wastesorting,1,36,0.1,2204676639
2588,236,wastesorting,1,36,0.2,2204676639
2589,236,wastesorting,1,36,0.3,2204676639
2590,236,wastesorting,1,36,0.4,2204676639
2591,236,wastesorting,1,36,0.5,2204676639
2592,236,wastesorting,1,36,0.6,2204676639
2593,236,wastesorting,1,36,0.7,2204676639
2594,236,wastesorting,1,36,0.8,2204676639
2595,236,wastesorting,1,36,0.9,2204676639
2596,236,wastesorting,1,36,1.0,2204676639
2597,237,wastesorting,1,37,0.0,1920397052
2598,237,wastesorting,1,37,0.1,1920397052
2599,237,wastesorting,1,37,0.2,1920397052
2600,237,wastesorting,1,37,0.3,1920397052
2601,237,wastesorting,1,37,0.4,1920397052
2602,237,wastesorting,1,37,0.5,1920397052
2603,237,wastesorting,1,37,0.6,1920397052
2604,237,wastesorting,1,37,0.7,1920397052
2605,237,wastesorting,1,37,0.8,1920397052
2606,237,wastesorting,1,37,0.9,1920397052
2607,237,wastesorting,1,37,1.0,1920397052
2608,238,wastesorting,1,38,0.0,1294703365
2609,238,wastesorting,1,38,0.1,1294703365
2610,238,wastesorting,1,38,0.2,1294703365
2611,238,wastesorting,1,38,0.3,1294703365
2612,238,wastesorting,1,38,0.4,1294703365
2613,238,wastesorting,1,38,0.5,1294703365
2614,238,wastesorting,1,38,0.6,1294703365
2615,238,wastesorting,1,38,0.7,1294703365
2616,238,wastesorting,1,38,0.8,1294703365
2617,238,wastesorting,1,38,0.9,1294703365
2618,238,wastesorting,1,38,1.0,1294703365
2619,239,wastesorting,1,39,0.0,3245881197
2620,239,wastesorting,1,39,0.1,3245881197
2621,239,wastesorting,1,39,0.2,3245881197
2622,239,wastesorting,1,39,0.3,3245881197
2623,239,wastesorting,1,39,0.4,3245881197
2624,239,wastesorting,1,39,0.5,3245881197
2625,239,wastesorting,1,39,0.6,3245881197
2626,239,wastesorting,1,39,0.7,3245881197
2627,239,wastesorting,1,39,0.8,3245881197
2628,239,wastesorting,1,39,0.9,3245881197
2629,239,wastesorting,1,39,1.0,3245881197
2630,240,wastesorting,1,40,0.0,1887664413
2631,240,wastesorting,1,40,0.1,1887664413
2632,240,wastesorting,1,40,0.2,1887664413
2633,240,wastesorting,1,40,0.3,1887664413
2634,240,wastesorting,1,40,0.4,1887664413
2635,240,wastesorting,1,40,0.5,1887664413
2636,240,wastesorting,1,40,0.6,1887664413
2637,240,wastesorting,1,40,0.7,1887664413
2638,240,wastesorting,1,40,0.8,1887664413
2639,240,wastesorting,1,40,0.9,1887664413
2640,240,wastesorting,1,40,1.0,1887664413
2641,241,wastesorting,2,1,0.0,1352860637
2642,241,wastesorting,2,1,0.1,1352860637
2643,241,wastesorting,2,1,0.2,1352860637
2644,241,wastesorting,2,1,0.3,1352860637
2645,241,wastesorting,2,1,0.4,1352860637
2646,241,wastesorting,2,1,0.5,1352860637
2647,241,wastesorting,2,1,0.6,1352860637
2648,241,wastesorting,2,1,0.7,1352860637
2649,241,wastesorting,2,1,0.8,1352860637
2650,241,wastesorting,2,1,0.9,1352860637
2651,241,wastesorting,2,1,1.0,1352860637
2652,242,wastesorting,2,2,0.0,758056056
2653,242,wastesorting,2,2,0.1,758056056
2654,242,wastesorting,2,2,0.2,758056056
2655,242,wastesorting,2,2,0.3,758056056
2656,242,wastesorting,2,2,0.4,758056056
2657,242,wastesorting,2,2,0.5,758056056
2658,242,wastesorting,2,2,0.6,758056056
2659,242,wastesorting,2,2,0.7,758056056
2660,242,wastesorting,2,2,0.8,758056056
2661,242,wastesorting,2,2,0.9,758056056
2662,242,wastesorting,2,2,1.0,758056056
2663,243,wastesorting,2,3,0.0,3285149124
2664,243,wastesorting,2,3,0.1,3285149124
2665,243,wastesorting,2,3,0.2,3285149124
2666,243,wastesorting,2,3,0.3,3285149124
2667,243,wastesorting,2,3,0.4,3285149124
2668,243,wastesorting,2,3,0.5,3285149124
2669,243,wastesorting,2,3,0.6,3285149124
2670,243,wastesorting,2,3,0.7,3285149124
2671,243,wastesorting,2,3,0.8,3285149124
2672,243,wastesorting,2,3,0.9,3285149124
2673,243,wastesorting,2,3,1.0,3285149124
2674,244,wastesorting,2,4,0.0,3845238691
2675,244,wastesorting,2,4,0.1,3845238691
2676,244,wastesorting,2,4,0.2,3845238691
2677,244,wastesorting,2,4,0.3,3845238691
2678,244,wastesorting,2,4,0.4,3845238691
2679,244,wastesorting,2,4,0.5,3845238691
2680,244,wastesorting,2,4,0.6,3845238691
2681,244,wastesorting,2,4,0.7,3845238691
2682,244,wastesorting,2,4,0.8,3845238691
2683,244,wastesorting,2,4,0.9,3845238691
2684,244,wastesorting,2,4,1.0,3845238691
2685,245,wastesorting,2,5,0.0,831828464
2686,245,wastesorting,2,5,0.1,831828464
2687,245,wastesorting,2,5,0.2,831828464
2688,245,wastesorting,2,5,0.3,831828464
2689,245,wastesorting,2,5,0.4,831828464
2690,245,wastesorting,2,5,0.5,831828464
2691,245,wastesorting,2,5,0.6,831828464
2692,245,wastesorting,2,5,0.7,831828464
2693,245,wastesorting,2,5,0.8,831828464
2694,245,wastesorting,2,5,0.9,831828464
2695,245,wastesorting,2,5,1.0,831828464
2696,246,wastesorting,2,6,0.0,798706323
2697,246,wastesorting,2,6,0.1,798706323
2698,246,wastesorting,2,6,0.2,798706323
2699,246,wastesorting,2,6,0.3,798706323
2700,246,wastesorting,2,6,0.4,798706323
2701,246,wastesorting,2,6,0.5,798706323
2702,246,wastesorting,2,6,0.6,798706323
2703,246,wastesorting,2,6,0.7,798706323
2704,246,wastesorting,2,6,0.8,798706323
2705,246,wastesorting,2,6,0.9,798706323
2706,246,wastesorting,2,6,1.0,798706323
2707,247,wastesorting,2,7,0.0,2099372917
2708,247,wastesorting,2,7,0.1,2099372917
2709,247,wastesorting,2,7,0.2,2099372917
2710,247,wastesorting,2,7,0.3,2099372917
2711,247,wastesorting,2,7,0.4,2099372917
2712,247,wastesorting,2,7,0.5,2099372917
2713,247,wastesorting,2,7,0.6,2099372917
2714,247,wastesorting,2,7,0.7,2099372917
2715,247,wastesorting,2,7,0.8,2099372917
2716,247,wastesorting,2,7,0.9,2099372917
2717,247,wastesorting,2,7,1.0,2099372917
2718,248,wastesorting,2,8,0.0,2765448363
2719,248,wastesorting,2,8,0.1,2765448363
2720,248,wastesorting,2,8,0.2,2765448363
2721,248,wastesorting,2,8,0.3,2765448363
2722,248,wastesorting,2,8,0.4,2765448363
2723,248,wastesorting,2,8,0.5,2765448363
2724,248,wastesorting,2,8,0.6,2765448363
2725,248,wastesorting,2,8,0.7,2765448363
2726,248,wastesorting,2,8,0.8,2765448363
2727,248,wastesorting,2,8,0.9,2765448363
2728,248,wastesorting,2,8,1.0,2765448363
2729,249,wastesorting,2,9,0.0,2465124331
2730,249,wastesorting,2,9,0.1,2465124331
2731,249,wastesorting,2,9,0.2,2465124331
2732,249,wastesorting,2,9,0.3,2465124331
2733,249,wastesorting,2,9,0.4,2465124331
2734,249,wastesorting,2,9,0.5,2465124331
2735,249,wastesorting,2,9,0.6,2465124331
2736,249,wastesorting,2,9,0.7,2465124331
2737,249,wastesorting,2,9,0.8,2465124331
2738,249,wastesorting,2,9,0.9,2465124331
2739,249,wastesorting,2,9,1.0,2465124331
2740,250,wastesorting,2,10,0.0,4253327743
2741,250,wastesorting,2,10,0.1,4253327743
2742,250,wastesorting,2,10,0.2,4253327743
2743,250,wastesorting,2,10,0.3,4253327743
2744,250,wastesorting,2,10,0.4,4253327743
2745,250,wastesorting,2,10,0.5,4253327743
2746,250,wastesorting,2,10,0.6,4253327743
2747,250,wastesorting,2,10,0.7,4253327743
2748,250,wastesorting,2,10,0.8,4253327743
2749,250,wastesorting,2,10,0.9,4253327743
2750,250,wastesorting,2,10,1.0,4253327743
2751,251,wastesorting,2,11,0.0,3762449512
2752,251,wastesorting,2,11,0.1,3762449512
2753,251,wastesorting,2,11,0.2,3762449512
2754,251,wastesorting,2,11,0.3,3762449512
2755,251,wastesorting,2,11,0.4,3762449512
2756,251,wastesorting,2,11,0.5,3762449512
2757,251,wastesorting,2,11,0.6,3762449512
2758,251,wastesorting,2,11,0.7,3762449512
2759,251,wastesorting,2,11,0.8,3762449512
2760,251,wastesorting,2,11,0.9,3762449512
2761,251,wastesorting,2,11,1.0,3762449512
2762,252,wastesorting,2,12,0.0,1954862189
2763,252,wastesorting,2,12,0.1,1954862189
2764,252,wastesorting,2,12,0.2,1954862189
2765,252,wastesorting,2,12,0.3,1954862189
2766,252,wastesorting,2,12,0.4,1954862189
2767,252,wastesorting,2,12,0.5,1954862189
2768,252,wastesorting,2,12,0.6,1954862189
2769,252,wastesorting,2,12,0.7,1954862189
2770,252,wastesorting,2,12,0.8,1954862189
2771,252,wastesorting,2,12,0.9,1954862189
2772,252,wastesorting,2,12,1.0,1954862189
2773,253,wastesorting,2,13,0.0,65770537
2774,253,wastesorting,2,13,0.1,65770537
2775,253,wastesorting,2,13,0.2,65770537
2776,253,wastesorting,2,13,0.3,65770537
2777,253,wastesorting,2,13,0.4,65770537
2778,253,wastesorting,2,13,0.5,65770537
2779,253,wastesorting,2,13,0.6,65770537
2780,253,wastesorting,2,13,0.7,65770537
2781,253,wastesorting,2,13,0.8,65770537
2782,253,wastesorting,2,13,0.9,65770537
2783,253,wastesorting,2,13,1.0,65770537
2784,254,wastesorting,2,14,0.0,2397689457
2785,254,wastesorting,2,14,0.1,2397689457
2786,254,wastesorting,2,14,0.2,2397689457
2787,254,wastesorting,2,14,0.3,2397689457
2788,254,wastesorting,2,14,0.4,2397689457
2789,254,wastesorting,2,14,0.5,2397689457
2790,254,wastesorting,2,14,0.6,2397689457
2791,254,wastesorting,2,14,0.7,2397689457
2792,254,wastesorting,2,14,0.8,2397689457
2793,254,wastesorting,2,14,0.9,2397689457
2794,254,wastesorting,2,14,1.0,2397689457
2795,255,wastesorting,2,15,0.0,4077382112
2796,255,wastesorting,2,15,0.1,4077382112
2797,255,wastesorting,2,15,0.2,4077382112
2798,255,wastesorting,2,15,0.3,4077382112
2799,255,wastesorting,2,15,0.4,4077382112
2800,255,wastesorting,2,15,0.5,4077382112
2801,255,wastesorting,2,15,0.6,4077382112
2802,255,wastesorting,2,15,0.7,4077382112
2803,255,wastesorting,2,15,0.8,4077382112
2804,255,wastesorting,2,15,0.9,4077382112
2805,255,wastesorting,2,15,1.0,4077382112
2806,256,wastesorting,2,16,0.0,4078491217
2807,256,wastesorting,2,16,0.1,4078491217
2808,256,wastesorting,2,16,0.2,4078491217
2809,256,wastesorting,2,16,0.3,4078491217
2810,256,wastesorting,2,16,0.4,4078491217
2811,256,wastesorting,2,16,0.5,4078491217
2812,256,wastesorting,2,16,0.6,4078491217
2813,256,wastesorting,2,16,0.7,4078491217
2814,256,wastesorting,2,16,0.8,4078491217
2815,256,wastesorting,2,16,0.9,4078491217
2816,256,wastesorting,2,16,1.0,4078491217
2817,257,wastesorting,2,17,0.0,3254888612
2818,257,wastesorting,2,17,0.1,3254888612
2819,257,wastesorting,2,17,0.2,3254888612
2820,257,wastesorting,2,17,0.3,3254888612
2821,257,wastesorting,2,17,0.4,3254888612
2822,257,wastesorting,2,17,0.5,3254888612
2823,257,wastesorting,2,17,0.6,3254888612
2824,257,wastesorting,2,17,0.7,3254888612
2825,257,wastesorting,2,17,0.8,3254888612
2826,257,wastesorting,2,17,0.9,3254888612
2827,257,wastesorting,2,17,1.0,3254888612
2828,258,wastesorting,2,18,0.0,1922634035
2829,258,wastesorting,2,18,0.1,1922634035
2830,258,wastesorting,2,18,0.2,1922634035
2831,258,wastesorting,2,18,0.3,1922634035
2832,258,wastesorting,2,18,0.4,1922634035
2833,258,wastesorting,2,18,0.5,1922634035
2834,258,wastesorting,2,18,0.6,1922634035
2835,258,wastesorting,2,18,0.7,1922634035
2836,258,wastesorting,2,18,0.8,1922634035
2837,258,wastesorting,2,18,0.9,1922634035
2838,258,wastesorting,2,18,1.0,1922634035
2839,259,wastesorting,2,19,0.0,2526738338
2840,259,wastesorting,2,19,0.1,2526738338
2841,259,wastesorting,2,19,0.2,2526738338
2842,259,wastesorting,2,19,0.3,2526738338
2843,259,wastesorting,2,19,0.4,2526738338
2844,259,wastesorting,2,19,0.5,2526738338
2845,259,wastesorting,2,19,0.6,2526738338
2846,259,wastesorting,2,19,0.7,2526738338
2847,259,wastesorting,2,19,0.8,2526738338
2848,259,wastesorting,2,19,0.9,2526738338
2849,259,wastesorting,2,19,1.0,2526738338
2850,260,wastesorting,2,20,0.0,3448137652
2851,260,wastesorting,2,20,0.1,3448137652
2852,260,wastesorting,2,20,0.2,3448137652
2853,260,wastesorting,2,20,0.3,3448137652
2854,260,wastesorting,2,20,0.4,3448137652
2855,260,wastesorting,2,20,0.5,3448137652
2856,260,wastesorting,2,20,0.6,3448137652
2857,260,wastesorting,2,20,0.7,3448137652
2858,260,wastesorting,2,20,0.8,3448137652
2859,260,wastesorting,2,20,0.9,3448137652
2860,260,wastesorting,2,20,1.0,3448137652
2861,261,wastesorting,2,21,0.0,1251942591
2862,261,wastesorting,2,21,0.1,1251942591
2863,261,wastesorting,2,21,0.2,1251942591
2864,261,wastesorting,2,21,0.3,1251942591
2865,261,wastesorting,2,21,0.4,1251942591
2866,261,wastesorting,2,21,0.5,1251942591
2867,261,wastesorting,2,21,0.6,1251942591
2868,261,wastesorting,2,21,0.7,1251942591
2869,261,wastesorting,2,21,0.8,1251942591
2870,261,wastesorting,2,21,0.9,1251942591
2871,261,wastesorting,2,21,1.0,1251942591
2872,262,wastesorting,2,22,0.0,133897017
2873,262,wastesorting,2,22,0.1,133897017
2874,262,wastesorting,2,22,0.2,133897017
2875,262,wastesorting,2,22,0.3,133897017
2876,262,wastesorting,2,22,0.4,133897017
2877,262,wastesorting,2,22,0.5,133897017
2878,262,wastesorting,2,22,0.6,133897017
2879,262,wastesorting,2,22,0.7,133897017
2880,262,wastesorting,2,22,0.8,133897017
2881,262,wastesorting,2,22,0.9,133897017
2882,262,wastesorting,2,22,1.0,133897017
2883,263,wastesorting,2,23,0.0,3061832506
2884,263,wastesorting,2,23,0.1,3061832506
2885,263,wastesorting,2,23,0.2,3061832506
2886,263,wastesorting,2,23,0.3,3061832506
2887,263,wastesorting,2,23,0.4,3061832506
2888,263,wastesorting,2,23,0.5,3061832506
2889,263,wastesorting,2,23,0.6,3061832506
2890,263,wastesorting,2,23,0.7,3061832506
2891,263,wastesorting,2,23,0.8,3061832506
2892,263,wastesorting,2,23,0.9,3061832506
2893,263,wastesorting,2,23,1.0,3061832506
2894,264,wastesorting,2,24,0.0,3820831465
2895,264,wastesorting,2,24,0.1,3820831465
2896,264,wastesorting,2,24,0.2,3820831465
2897,264,wastesorting,2,24,0.3,3820831465
2898,264,wastesorting,2,24,0.4,3820831465
2899,264,wastesorting,2,24,0.5,3820831465
2900,264,wastesorting,2,24,0.6,3820831465
2901,264,wastesorting,2,24,0.7,3820831465
2902,264,wastesorting,2,24,0.8,3820831465
2903,264,wastesorting,2,24,0.9,3820831465
2904,264,wastesorting,2,24,1.0,3820831465
2905,265,wastesorting,2,25,0.0,4230750502
2906,265,wastesorting,2,25,0.1,4230750502
2907,265,wastesorting,2,25,0.2,4230750502
2908,265,wastesorting,2,25,0.3,4230750502
2909,265,wastesorting,2,25,0.4,4230750502
2910,265,wastesorting,2,25,0.5,4230750502
2911,265,wastesorting,2,25,0.6,4230750502
2912,265,wastesorting,2,25,0.7,4230750502
2913,265,wastesorting,2,25,0.8,4230750502
2914,265,wastesorting,2,25,0.9,4230750502
2915,265,wastesorting,2,25,1.0,4230750502
2916,266,wastesorting,2,26,0.0,3870155573
2917,266,wastesorting,2,26,0.1,3870155573
2918,266,wastesorting,2,26,0.2,3870155573
2919,266,wastesorting,2,26,0.3,3870155573
2920,266,wastesorting,2,26,0.4,3870155573
2921,266,wastesorting,2,26,0.5,3870155573
2922,266,wastesorting,2,26,0.6,3870155573
2923,266,wastesorting,2,26,0.7,3870155573
2924,266,wastesorting,2,26,0.8,3870155573
2925,266,wastesorting,2,26,0.9,3870155573
2926,266,wastesorting,2,26,1.0,3870155573
2927,267,wastesorting,2,27,0.0,2222392289
2928,267,wastesorting,2,27,0.1,2222392289
2929,267,wastesorting,2,27,0.2,2222392289
2930,267,wastesorting,2,27,0.3,2222392289
2931,267,wastesorting,2,27,0.4,2222392289
2932,267,wastesorting,2,27,0.5,2222392289
2933,267,wastesorting,2,27,0.6,2222392289
2934,267,wastesorting,2,27,0.7,2222392289
2935,267,wastesorting,2,27,0.8,2222392289
2936,267,wastesorting,2,27,0.9,2222392289
2937,267,wastesorting,2,27,1.0,2222392289
2938,268,wastesorting,2,28,0.0,415656107
2939,268,wastesorting,2,28,0.1,415656107
2940,268,wastesorting,2,28,0.2,415656107
2941,268,wastesorting,2,28,0.3,415656107
2942,268,wastesorting,2,28,0.4,415656107
2943,268,wastesorting,2,28,0.5,415656107
2944,268,wastesorting,2,28,0.6,415656107
2945,268,wastesorting,2,28,0.7,415656107
2946,268,wastesorting,2,28,0.8,415656107
2947,268,wastesorting,2,28,0.9,415656107
2948,268,wastesorting,2,28,1.0,415656107
2949,269,wastesorting,2,29,0.0,2004894199
2950,269,wastesorting,2,29,0.1,2004894199
2951,269,wastesorting,2,29,0.2,2004894199
2952,269,wastesorting,2,29,0.3,2004894199
2953,269,wastesorting,2,29,0.4,2004894199
2954,269,wastesorting,2,29,0.5,2004894199
2955,269,wastesorting,2,29,0.6,2004894199
2956,269,wastesorting,2,29,0.7,2004894199
2957,269,wastesorting,2,29,0.8,2004894199
2958,269,wastesorting,2,29,0.9,2004894199
2959,269,wastesorting,2,29,1.0,2004894199
2960,270,wastesorting,2,30,0.0,3178100919
2961,270,wastesorting,2,30,0.1,3178100919
2962,270,wastesorting,2,30,0.2,3178100919
2963,270,wastesorting,2,30,0.3,3178100919
2964,270,wastesorting,2,30,0.4,3178100919
2965,270,wastesorting,2,30,0.5,3178100919
2966,270,wastesorting,2,30,0.6,3178100919
2967,270,wastesorting,2,30,0.7,3178100919
2968,270,wastesorting,2,30,0.8,3178100919
2969,270,wastesorting,2,30,0.9,3178100919
2970,270,wastesorting,2,30,1.0,3178100919
2971,271,wastesorting,2,31,0.0,488296445
2972,271,wastesorting,2,31,0.1,488296445
2973,271,wastesorting,2,31,0.2,488296445
2974,271,wastesorting,2,31,0.3,488296445
2975,271,wastesorting,2,31,0.4,488296445
2976,271,wastesorting,2,31,0.5,488296445
2977,271,wastesorting,2,31,0.6,488296445
2978,271,wastesorting,2,31,0.7,488296445
2979,271,wastesorting,2,31,0.8,488296445
2980,271,wastesorting,2,31,0.9,488296445
2981,271,wastesorting,2,31,1.0,488296445
2982,272,wastesorting,2,32,0.0,8795756
2983,272,wastesorting,2,32,0.1,8795756
2984,272,wastesorting,2,32,0.2,8795756
2985,272,wastesorting,2,32,0.3,8795756
2986,272,wastesorting,2,32,0.4,8795756
2987,272,wastesorting,2,32,0.5,8795756
2988,272,wastesorting,2,32,0.6,8795756
2989,272,wastesorting,2,32,0.7,8795756
2990,272,wastesorting,2,32,0.8,8795756
2991,272,wastesorting,2,32,0.9,8795756
2992,272,wastesorting,2,32,1.0,8795756
2993,273,wastesorting,2,33,0.0,1367331088
2994,273,wastesorting,2,33,0.1,1367331088
2995,273,wastesorting,2,33,0.2,1367331088
2996,273,wastesorting,2,33,0.3,1367331088
2997,273,wastesorting,2,33,0.4,1367331088
2998,273,wastesorting,2,33,0.5,1367331088
2999,273,wastesorting,2,33,0.6,1367331088
3000,273,wastesorting,2,33,0.7,1367331088
3001,273,wastesorting,2,33,0.8,1367331088
3002,273,wastesorting,2,33,0.9,1367331088
3003,273,wastesorting,2,33,1.0,1367331088
3004,274,wastesorting,2,34,0.0,490000854
3005,274,wastesorting,2,34,0.1,490000854
3006,274,wastesorting,2,34,0.2,490000854
3007,274,wastesorting,2,34,0.3,490000854
3008,274,wastesorting,2,34,0.4,490000854
3009,274,wastesorting,2,34,0.5,490000854
3010,274,wastesorting,2,34,0.6,490000854
3011,274,wastesorting,2,34,0.7,490000854
3012,274,wastesorting,2,34,0.8,490000854
3013,274,wastesorting,2,34,0.9,490000854
3014,274,wastesorting,2,34,1.0,490000854
3015,275,wastesorting,2,35,0.0,1906821127
3016,275,wastesorting,2,35,0.1,1906821127
3017,275,wastesorting,2,35,0.2,1906821127
3018,275,wastesorting,2,35,0.3,1906821127
3019,275,wastesorting,2,35,0.4,1906821127
3020,275,wastesorting,2,35,0.5,1906821127
3021,275,wastesorting,2,35,0.6,1906821127
3022,275,wastesorting,2,35,0.7,1906821127
3023,275,wastesorting,2,35,0.8,1906821127
3024,275,wastesorting,2,35,0.9,1906821127
3025,275,wastesorting,2,35,1.0,1906821127
3026,276,wastesorting,2,36,0.0,137332818
3027,276,wastesorting,2,36,0.1,137332818
3028,276,wastesorting,2,36,0.2,137332818
3029,276,wastesorting,2,36,0.3,137332818
3030,276,wastesorting,2,36,0.4,137332818
3031,276,wastesorting,2,36,0.5,137332818
3032,276,wastesorting,2,36,0.6,137332818
3033,276,wastesorting,2,36,0.7,137332818
3034,276,wastesorting,2,36,0.8,137332818
3035,276,wastesorting,2,36,0.9,137332818
3036,276,wastesorting,2,36,1.0,137332818
3037,277,wastesorting,2,37,0.0,2248337474
3038,277,wastesorting,2,37,0.1,2248337474
3039,277,wastesorting,2,37,0.2,2248337474
3040,277,wastesorting,2,37,0.3,2248337474
3041,277,wastesorting,2,37,0.4,2248337474
3042,277,wastesorting,2,37,0.5,2248337474
3043,277,wastesorting,2,37,0.6,2248337474
3044,277,wastesorting,2,37,0.7,2248337474
3045,277,wastesorting,2,37,0.8,2248337474
3046,277,wastesorting,2,37,0.9,2248337474
3047,277,wastesorting,2,37,1.0,2248337474
3048,278,wastesorting,2,38,0.0,676112728
3049,278,wastesorting,2,38,0.1,676112728
3050,278,wastesorting,2,38,0.2,676112728
3051,278,wastesorting,2,38,0.3,676112728
3052,278,wastesorting,2,38,0.4,676112728
3053,278,wastesorting,2,38,0.5,676112728
3054,278,wastesorting,2,38,0.6,676112728
3055,278,wastesorting,2,38,0.7,676112728
3056,278,wastesorting,2,38,0.8,676112728
3057,278,wastesorting,2,38,0.9,676112728
3058,278,wastesorting,2,38,1.0,676112728
3059,279,wastesorting,2,39,0.0,305363500
3060,279,wastesorting,2,39,0.1,305363500
3061,279,wastesorting,2,39,0.2,305363500
3062,279,wastesorting,2,39,0.3,305363500
3063,279,wastesorting,2,39,0.4,305363500
3064,279,wastesorting,2,39,0.5,305363500
3065,279,wastesorting,2,39,0.6,305363500
3066,279,wastesorting,2,39,0.7,305363500
3067,279,wastesorting,2,39,0.8,305363500
3068,279,wastesorting,2,39,0.9,305363500
3069,279,wastesorting,2,39,1.0,305363500
3070,280,wastesorting,2,40,0.0,3598924629
3071,280,wastesorting,2,40,0.1,3598924629
3072,280,wastesorting,2,40,0.2,3598924629
3073,280,wastesorting,2,40,0.3,3598924629
3074,280,wastesorting,2,40,0.4,3598924629
3075,280,wastesorting,2,40,0.5,3598924629
3076,280,wastesorting,2,40,0.6,3598924629
3077,280,wastesorting,2,40,0.7,3598924629
3078,280,wastesorting,2,40,0.8,3598924629
3079,280,wastesorting,2,40,0.9,3598924629
3080,280,wastesorting,2,40,1.0,3598924629
3081,281,wastesorting,3,1,0.0,1890813612
3082,281,wastesorting,3,1,0.1,1890813612
3083,281,wastesorting,3,1,0.2,1890813612
3084,281,wastesorting,3,1,0.3,1890813612
3085,281,wastesorting,3,1,0.4,1890813612
3086,281,wastesorting,3,1,0.5,1890813612
3087,281,wastesorting,3,1,0.6,1890813612
3088,281,wastesorting,3,1,0.7,1890813612
3089,281,wastesorting,3,1,0.8,1890813612
3090,281,wastesorting,3,1,0.9,1890813612
3091,281,wastesorting,3,1,1.0,1890813612
3092,282,wastesorting,3,2,0.0,2942740067
3093,282,wastesorting,3,2,0.1,2942740067
3094,282,wastesorting,3,2,0.2,2942740067
3095,282,wastesorting,3,2,0.3,2942740067
3096,282,wastesorting,3,2,0.4,2942740067
3097,282,wastesorting,3,2,0.5,2942740067
3098,282,wastesorting,3,2,0.6,2942740067
3099,282,wastesorting,3,2,0.7,2942740067
3100,282,wastesorting,3,2,0.8,2942740067
3101,282,wastesorting,3,2,0.9,2942740067
3102,282,wastesorting,3,2,1.0,2942740067
3103,283,wastesorting,3,3,0.0,885412600
3104,283,wastesorting,3,3,0.1,885412600
3105,283,wastesorting,3,3,0.2,885412600
3106,283,wastesorting,3,3,0.3,885412600
3107,283,wastesorting,3,3,0.4,885412600
3108,283,wastesorting,3,3,0.5,885412600
3109,283,wastesorting,3,3,0.6,885412600
3110,283,wastesorting,3,3,0.7,885412600
3111,283,wastesorting,3,3,0.8,885412600
3112,283,wastesorting,3,3,0.9,885412600
3113,283,wastesorting,3,3,1.0,885412600
3114,284,wastesorting,3,4,0.0,3056807873
3115,284,wastesorting,3,4,0.1,3056807873
3116,284,wastesorting,3,4,0.2,3056807873
3117,284,wastesorting,3,4,0.3,3056807873
3118,284,wastesorting,3,4,0.4,3056807873
3119,284,wastesorting,3,4,0.5,3056807873
3120,284,wastesorting,3,4,0.6,3056807873
3121,284,wastesorting,3,4,0.7,3056807873
3122,284,wastesorting,3,4,0.8,3056807873
3123,284,wastesorting,3,4,0.9,3056807873
3124,284,wastesorting,3,4,1.0,3056807873
3125,285,wastesorting,3,5,0.0,4250635775
3126,285,wastesorting,3,5,0.1,4250635775
3127,285,wastesorting,3,5,0.2,4250635775
3128,285,wastesorting,3,5,0.3,4250635775
3129,285,wastesorting,3,5,0.4,4250635775
3130,285,wastesorting,3,5,0.5,4250635775
3131,285,wastesorting,3,5,0.6,4250635775
3132,285,wastesorting,3,5,0.7,4250635775
3133,285,wastesorting,3,5,0.8,4250635775
3134,285,wastesorting,3,5,0.9,4250635775
3135,285,wastesorting,3,5,1.0,4250635775
3136,286,wastesorting,3,6,0.0,2603525231
3137,286,wastesorting,3,6,0.1,2603525231
3138,286,wastesorting,3,6,0.2,2603525231
3139,286,wastesorting,3,6,0.3,2603525231
3140,286,wastesorting,3,6,0.4,2603525231
3141,286,wastesorting,3,6,0.5,2603525231
3142,286,wastesorting,3,6,0.6,2603525231
3143,286,wastesorting,3,6,0.7,2603525231
3144,286,wastesorting,3,6,0.8,2603525231
3145,286,wastesorting,3,6,0.9,2603525231
3146,286,wastesorting,3,6,1.0,2603525231
3147,287,wastesorting,3,7,0.0,64843232
3148,287,wastesorting,3,7,0.1,64843232
3149,287,wastesorting,3,7,0.2,64843232
3150,287,wastesorting,3,7,0.3,64843232
3151,287,wastesorting,3,7,0.4,64843232
3152,287,wastesorting,3,7,0.5,64843232
3153,287,wastesorting,3,7,0.6,64843232
3154,287,wastesorting,3,7,0.7,64843232
3155,287,wastesorting,3,7,0.8,64843232
3156,287,wastesorting,3,7,0.9,64843232
3157,287,wastesorting,3,7,1.0,64843232
3158,288,wastesorting,3,8,0.0,4009997013
3159,288,wastesorting,3,8,0.1,4009997013
3160,288,wastesorting,3,8,0.2,4009997013
3161,288,wastesorting,3,8,0.3,4009997013
3162,288,wastesorting,3,8,0.4,4009997013
3163,288,wastesorting,3,8,0.5,4009997013
3164,288,wastesorting,3,8,0.6,4009997013
3165,288,wastesorting,3,8,0.7,4009997013
3166,288,wastesorting,3,8,0.8,4009997013
3167,288,wastesorting,3,8,0.9,4009997013
